case_id,expected_label,artifact_dir,source_prog_a_ir_path,source_prog_b_ir_path,prog_a_optimized_ir_path,prog_b_optimized_ir_path,prog_a_opt_ok,prog_b_opt_ok,prog_a_opt_error,prog_b_opt_error,successful,correct,predicted_label,raw_output,status,exit_code,timed_out,correct_count,incorrect_count,failed_to_prove_count,error_count,headline,error,raw_output_path,result_path
goeq-dce-0126,equivalent,dataset/cases/goeq-dce-0126/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0126/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0126/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0126/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0126/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,7,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0126/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0126/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0127,inequivalent,dataset/cases/goeq-dce-0127/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0127/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0127/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0127/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0127/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,7,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0127/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0127/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0133,inequivalent,dataset/cases/goeq-dce-0133/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0133/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0133/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0133/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0133/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,3,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0133/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0133/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0138,equivalent,dataset/cases/goeq-dce-0138/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0138/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0138/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0138/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0138/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,inequivalent,inequivalent,inequivalent,0,False,9,1,1,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0138/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0138/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0139,inequivalent,dataset/cases/goeq-dce-0139/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0139/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0139/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0139/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0139/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,False,False,,tool-error,timeout,,True,0,0,0,0,Alive2 timed out,"alive-tv timed out: Command '['alive2/build-llvm22/alive-tv', '--quiet', '--disable-undef-input', '--disable-poison-input', '--src-unroll=3', '--tgt-unroll=3', '--smt-to=60000', 'dataset/cases/goeq-dce-0139/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll', 'dataset/cases/goeq-dce-0139/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll']' timed out after 120 seconds",dataset/cases/goeq-dce-0139/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0139/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0140,equivalent,dataset/cases/goeq-dce-0140/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0140/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0140/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0140/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0140/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,3,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0140/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0140/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0141,inequivalent,dataset/cases/goeq-dce-0141/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0141/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0141/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0141/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0141/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,3,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0141/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0141/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0142,equivalent,dataset/cases/goeq-dce-0142/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0142/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0142/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0142/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0142/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,2,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0142/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0142/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0143,inequivalent,dataset/cases/goeq-dce-0143/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0143/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0143/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0143/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0143/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,2,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0143/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0143/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0150,equivalent,dataset/cases/goeq-dce-0150/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0150/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0150/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0150/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0150/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,3,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0150/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0150/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0151,inequivalent,dataset/cases/goeq-dce-0151/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0151/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0151/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0151/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0151/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,inequivalent,inequivalent,inequivalent,0,False,2,1,0,0,Transformation doesn't verify!,,dataset/cases/goeq-dce-0151/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0151/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0156,equivalent,dataset/cases/goeq-dce-0156/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0156/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0156/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0156/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0156/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,7,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0156/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0156/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0157,inequivalent,dataset/cases/goeq-dce-0157/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0157/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0157/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0157/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0157/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,inequivalent,inequivalent,inequivalent,0,False,0,2,2,0,Transformation doesn't verify!,,dataset/cases/goeq-dce-0157/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0157/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0160,equivalent,dataset/cases/goeq-dce-0160/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0160/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0160/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0160/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0160/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,3,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0160/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0160/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0161,inequivalent,dataset/cases/goeq-dce-0161/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0161/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0161/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0161/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0161/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,3,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0161/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0161/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0162,equivalent,dataset/cases/goeq-dce-0162/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0162/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0162/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0162/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0162/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,4,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0162/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0162/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0163,inequivalent,dataset/cases/goeq-dce-0163/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0163/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0163/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0163/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0163/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,4,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0163/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0163/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0164,equivalent,dataset/cases/goeq-dce-0164/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0164/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0164/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0164/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0164/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,4,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0164/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0164/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0165,inequivalent,dataset/cases/goeq-dce-0165/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0165/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0165/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0165/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0165/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,4,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0165/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0165/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0176,equivalent,dataset/cases/goeq-dce-0176/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0176/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0176/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0176/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0176/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,False,False,,failed-to-prove,alive2_error,1,False,6,0,0,1,Transformation seems to be correct! (syntactically equal),"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-dce-0176/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0176/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0177,inequivalent,dataset/cases/goeq-dce-0177/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0177/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0177/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0177/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0177/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,False,False,,failed-to-prove,alive2_error,1,False,6,0,0,1,Transformation seems to be correct!,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-dce-0177/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0177/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0180,equivalent,dataset/cases/goeq-dce-0180/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0180/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0180/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0180/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0180/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,6,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0180/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0180/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0181,inequivalent,dataset/cases/goeq-dce-0181/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0181/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0181/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0181/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0181/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,6,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-dce-0181/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0181/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0184,equivalent,dataset/cases/goeq-dce-0184/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0184/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0184/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0184/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0184/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,3,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0184/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0184/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0185,inequivalent,dataset/cases/goeq-dce-0185/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0185/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0185/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0185/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0185/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,inequivalent,inequivalent,inequivalent,0,False,2,1,0,0,Transformation doesn't verify!,,dataset/cases/goeq-dce-0185/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0185/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0186,equivalent,dataset/cases/goeq-dce-0186/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0186/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0186/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0186/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0186/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,4,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0186/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0186/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0187,inequivalent,dataset/cases/goeq-dce-0187/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0187/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0187/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0187/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0187/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,4,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0187/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0187/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0188,equivalent,dataset/cases/goeq-dce-0188/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0188/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0188/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0188/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0188/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,4,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0188/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0188/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0189,inequivalent,dataset/cases/goeq-dce-0189/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0189/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0189/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0189/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0189/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,False,equivalent,equivalent,equivalent,0,False,4,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0189/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0189/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0192,equivalent,dataset/cases/goeq-dce-0192/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0192/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0192/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0192/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0192/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,equivalent,equivalent,equivalent,0,False,9,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0192/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0192/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
goeq-dce-0193,inequivalent,dataset/cases/goeq-dce-0193/artifacts/clang-llvm-o0-novol-v1,dataset/cases/goeq-dce-0193/artifacts/clang-llvm-o0-novol-v1/prog_a/module.ll,dataset/cases/goeq-dce-0193/artifacts/clang-llvm-o0-novol-v1/prog_b/module.ll,dataset/cases/goeq-dce-0193/artifacts/clang-llvm-o0-novol-v1/prog_a/module.Os.ll,dataset/cases/goeq-dce-0193/artifacts/clang-llvm-o0-novol-v1/prog_b/module.Os.ll,True,True,,,True,True,inequivalent,inequivalent,inequivalent,0,False,5,1,1,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-dce-0193/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.output.txt,dataset/cases/goeq-dce-0193/artifacts/clang-llvm-o0-novol-v1/alive2-u3-3-smt60000-Os.report.json
